JnMaʿdani:MemMush	Dolabani, F.Y., Mīmrē w-mūšḥātā d-sīmīn l-mār Yōḥannān bar Ma‘dani paṭriyarkā d-Anṭiyokyā (Jerusalem: Maṭba‘atā d-Dairā d-Mār Marqos, 1929).
BarMusaI:HymnLitIntro1	Bar Musa, I. ed. "ܟܬܒܐ ܕܙܡܝܪ̈ܬܐ ܘܕܩܝ̈ܢܬܐ ܕܩܘܪܒܐ ܐܠܗܝܐ ܐܟ ܥܝܕܐ ܕܥܕܬܐ ܣܘܪܝܝܬܐ ܬܪܝܨܬ ܫܘܒܚܐ ܕܐܢܛܝܘܟ", 
BarNun:LawCode	Sachau, Eduard, ed. "Syrische Rechtsbücher. Zweiter Band: Richterliche Urteile des Patriarchen Chenanischo. Gesetzbuch des Patriarchen Timotheos. Gesetzbuch des Patriarchen Jesubarnun". Berlin: G. Reimer, 1908.
BarNun:SelQPentat	Clarke, E.G., The Selected Questions of Ishō bar Nūn on the Pentateuch: Edited and Translated from MS Cambridge Add. 2017, with a Study of the Relationship of Ishō‘dādh of Merv, Theodore Bar Kōnī and Ishō bar Nūn on Genesis (Studia Post-Biblica 5; Leiden: E.J. Brill, 1962).
BarPawl:ComTabGent	Minov, Sergey, “A Syriac tabula gentium from the Early Abbasid Period: Dawid bar Pawlos on Genesis 10,” Христианский Восток 9 [15] (2021), 57-76.
BarPawl:Ep	Egrāteh d-Dāwid bar Pawlos d-metidā d-Bet Rabban, 750–840 (Mardin: Maṭbā‘tā suryāytā d-ḥekmtā, 1953).
JnPenk:BkMainPts10-15	Mingana, A., Sources syriaques. Vol. 1: Mšiḥa-Zkha (texte et traduction); Bar-Penkayé (texte) (Leipzig: Otto Harrassowitz, 1908).
JnPenk:MemFaith	Tamrazov, A.V., “Yōḥannān bar Penkāyē. On Faith and All Our Orthodox Fathers Who Worked and Prospered in It and Preached It Rightly for the Edification of the Church: Syriac Text, Russian Translation, Preface and Commentaries,” Библия и христианская древность 3 [11] (2021), 20-70 [in Russian].
BarQard:MemMush	Ḥadbšabbā, Š.Ī.ā., Kāmīs bar Qardāḥē. Mīmrē w-mūšḥātā (Prīsātā da-Nṣībīn 2; Nūhadrā, Iraq: Maṭbā‘tā d-šarīrūtā d-mardūtā, 2002).
BarQard:PoemBarEbrWine	Pritula, Anton, “Zwei Gedichte des Ḫāmīs bar Qardāḥē: Ein Hochgesang zu Ehren von Bar ‘Ebrōyō und ein Wein-Gedicht für die Khan-Residenz,” in: M. Tamcke and S. Grebenstein (eds.), Geschichte, Theologie und Kultur des syrischen Christentums: Beiträge zum 7. Deutschen Syrologie-Symposium in Göttingen, Dezember 2011 (Göttinger Orientforschungen, I. Reihe: Syriaca 46; Wiesbaden: Harrassowitz Verlag, 2014), 315-328.
BarQard:SoghRingdove	Pritula, Anton, “‘O Ringdove! Where Are You Heading For?’ A Syriac Dialogue Poem of the Late 13th Century,” in: D.W. Winkler (ed.), Syrische Studien: Beiträge zum 8. Deutschen Syrologie-Symposium in Salzburg 2014 (Orientalia ‒ Patristica ‒ Oecumenica 10; Wien: LIT Verlag, 2016), 351-360.
BarṢal:ComBapt	Varghese, B., Dionysius bar Salibi. Commentaries on Myron and Baptism (Mōrān ’Eth’ō 29; Kottayam: St. Ephrem Ecumenical Research Institute, 2006).
BarṢal:ComEvag	Çiçek, J.Y., Pušāqā d-Mawātā d-qaddīšā Mār Ewagrīs īḥīdāyā byad Mār Dīonysīus Ya‘qub Bar Ṣalībī. Nederland: Bar Hebraeus Verlag, 1991. (Piscataway, NJ: Gorgias Press, 2010).
BarṢal:ComJohn	Akçay, Nahir, ed. The Commentary on the Gospels by Dionysius Jacob Bar Salibi, Metropolitan of Amid († 1171) (Damascus: Department of Syriac Studies, Syriac Orthodox Patriarchate, 2019)
BarṢal:ComMyr	Varghese, B., Dionysius bar Salibi. Commentaries on Myron and Baptism (Mōrān ’Eth’ō 29; Kottayam: St. Ephrem Ecumenical Research Institute, 2006).
BarṢal:CommKoh	Strothmann, W., Kohelet-Kommentar des Dionysius bar Ṣalībī: Auslegung des Septuaginta-Textes (Göttinger Orientforschungen, I. Reihe: Syriaca 31; Wiesbaden: Otto Harrassowitz, 1988).
BarṢal:ConfFaith	Rabo, G., “Dionysius Jacob Bar Ṣalibi’s Confession of the Syrian Orthodox Faith,” Hekamtho: Syrian Orthodox Theological Journal 1:1 (2015), 20-39.
BarṢal:LuqJews	Ebied, R.Y., Malki, M., and Wickham, L.R., Dionysius Bar Ṣalībī’s Treatise Against the Jews: Edited and Translated with Notes and Commentary (Texts and Studies in Eastern Christianity 15; Leiden: Brill, 2020).
BarṢal:MemMich1	Chabot, J.B., “Discours du Jacques (Denys) bar Salibî à l’intronisation du patriarche Michel le Syrien,” Journal asiatique X, 11 (1908), 87-115.
BarṢal:ScholPsDionEH	Strothmann, W., Das Sakrament der Myron-Weihe in der Schrift De ecclesiastica hierarchia des Pseudo-Dionysios Areopagita in syrischen Übersetzungen und Kommentaren. 2 vols (Göttinger Orientforschungen, I. Reihe: Syriaca 15; Wiesbaden: Otto Harrassowitz, 1977-1978).
BarSerap:EpSon	Cureton, W., ed. and trans. Spicilegium Syriacum Containing Remains of Bardesan, Meliton, Ambrose and Mara Bar Serapion. London: F. & J. Rivington, 1855.
BarŠakko:BkTreas	Aydin, S., Bar Musa, I., and Aydin, I., Book of Treasures by Severos Jacob Bartella. Glane/Losser: Bar ‘Ebroyo Press, 2016.
BarŠakko:DialBk1Gramm	Merx, A. Historia artis grammaticae apud Syros, cui accedunt Severi bar Šakku dialogus de grammatica, Dionysii Thracis grammatica syriace translata, Iacobi Edesseni fragmenta grammatica cum tabula photolithographica, Eliae Tirhanensis et duorum anonymorum de accentibus tractatus (Abhandlungen für die Kunde des Morgenlandes 9.2; Leipzig: F.A. Brockhaus, 1889)
BarŠuš:EpCathoArm	Lichti, Otto. "Das Sendschreiben des Patriarchen Barschuschan an den Catholicus der Armenier." Journal of the American Oriental Society 32:3 (1912): 268-342.
BarṢuday:Hieroth	Marsh, F.S., The Book which is Called the Book of the Holy Hierotheos, with Extracts from the Prolegomena and Commentary of Theodosios of Antioch and from the “Book of Excerpts” and Other Works of Gregory Bar-Hebræus (Text and Translation Society 7; London: Williams and Norgate, 1927).
BarWahbun:EpMetrMich	Gerber, J., Zwei Briefe Barwahbuns, nebst einer Beilage: Das Schisma des Paulus von Beth-Ukkame (Halle an der Salle: Max Schmersow, 1911).
BarZarudi:ScholPsDionEH	Strothmann, W., Das Sakrament der Myron-Weihe in der Schrift De ecclesiastica hierarchia des Pseudo-Dionysios Areopagita in syrischen Übersetzungen und Kommentaren. 2 vols (Göttinger Orientforschungen, I. Reihe: Syriaca 15; Wiesbaden: Otto Harrassowitz, 1977-1978).
BarZoʿbi:ExplMyst	Seleznyov, N.N., Yōḥannān Вar Zō‘bī and his “Explanation of the Mysteries”: Critical Text, Russian Translation from Syriac, and Investigation (Moscow: Russian State University for the Humanities, 2014) [in Russian].
Bardai:LawsCount	François Nau. Le livre des lois des pays. Paris: Leroux, 1899.
BarṣNis:EpAqaq	Braun, O., “Des Barsaumā von Nisibis Briefe an den Katholikos Akak,” in: Actes du Dixième Congrès international des orientalistes: session de Genève, 1894. Troisième partie, section II: langues sémitiques (Leiden: E.J. Brill, 1896), 83-101
BarsVank:SongsFestIntro	ܙܡܝܪ̈ܬܐ ܕܚ̈ܓܐ ܡܪ̈ܢܝܐ, Jerusalem: Monastery of Saint Mark, 1929.
BarsoumIA:BkSwallAdd1	Nayis, Philoxenos Mattias, ed., "ܟܬܒܐ ܕܣܢܘܢܝܬܐ", Damascus: Mor Aphrem Monastery, 2000.
BarsoumIA_HistSyrDio_2009_01_c	Barsoum, Ignatius Aphram, ed. Al-Majalla al-Baṭriarkiyya al-Suryāniyya 5 (1938): 125-134
BarsoumIA:SacrBaptIntro	ܛܟܣܐ ܕܥܡܕܐ ܩܕܝܫܐ ܘܕܒܘܪܟ ܟܠܝܬܐ ܕܚܬ̈ܢܐ ܘܕܟܠ̈ܬܐ, Holland: Bar Ebroyo Kloster, 1989.
BarsoumIA:SacrMarrIntro	ܛܟܣܐ ܕܥܡܕܐ ܩܕܝܫܐ ܘܕܒܘܪܟ ܟܠܝܬܐ ܕܚܬ̈ܢܐ ܘܕܟܠ̈ܬܐ, Holland: Bar Ebroyo Kloster, 1989.
BarsoumIA:TreasPray	Seven, Hanna, trans., Barsoum, Ignatius Aphrem, "ܣܝܡܬܐ ܪܘܚܢܝܬܐ ܥܠ ܨܠܘܬܐ ܩܢܘܢܝܬܐ", Sweden: Gabriel Yalgin, 2005.
Basil:EpMonTell'ada	Albert, M., “Une lettre de Basile au Monastère de Tell‘ada,” in: G.J. Reinink and A.C. Klugkist (eds.), After Bardaisan: Studies on Continuity and Change in Syriac Christianity in Honour of Professor Han J.W. Drijvers (Orientalia Lovaniensia Analecta 89; Louvain: Peeters, 1999), 11-22.
Basil:QBro	Silvas, A.M., Basil of Caesarea. Questions of the Brothers: Syriac Text and English Translation. Texts and Studies in Eastern Christianity 3. Leiden: Brill, 2014.
Beh'Išo':MemMonWay	Blanchard, M.J., Beh Isho‘ Kamulaya’s Syriac Discourses on the Monastic Way of Life: Edition, English Translation, and Introduction. Ph.D. dissertation; The Catholic University of America, 2001.
BemaSug	of Beth Benyamin, Giwargis, ed. "ܬܘܪ̈ܓܡܐ ܠܡܥܠܝܘܬ ܐܘܢܓܠܝܘܢ ܕܚܕܒܫܒ̈ܐ ܘܕܥܐܕ̈ܐ ܘܕܕܘܟܪ̈ܢܐ", Baghdad: Nineveh Press, 1968. 
BenniCB:TradAntPeter	Benni, Cyril Benham, "The Tradition of the Syriac Church of Antioch, Concerning the Primacy and the Prerogatives of St. Peter and of His Successors the Roman Pontiffs", London: Burns, Oates & Co., 1871.
BioArist	Baumstark, Anton, ed. Aristoteles bei den Syrern vom V.-VIII. Jahrhundert, Leipzig, 1900. (Piscataway, NJ, USA: Gorgias Press, 2010).
BioPs-Dion	Kugener, Marc-Antoine. ''Une autobiographie syriaque de Denys l’Aréopagite." Oriens Christianus I, 7 (1907): 292-339.
Canons	de Lagarde, P.A., ed. and trans. Reliquiae iuris ecclesiastici antiquissimae, syriace primus edidit. Leipzig: B.G. Teubner, 1856.
BkLife	Connolly, R.H., and Codrington, H.W., Two Commentaries on the Jacobite Liturgy by George Bishop of the Arab Tribes and Moses Bar Kepha, together with the Syriac Anaphora of St. James and a Document Entitled The Book of Life (London: Williams and Norgate, 1913).
BkMed	Budge, E.A.W., Syrian Anatomy, Pathology and Therapeutics, or “The Book of Medicines”. 2 vols (London: Oxford University Press, 1913).
BkNatBeings	Ahrens, K., Das “Buch der Naturgegenstände”. Kiel: C.F. Haeseler, 1892.
Ps-Basil:BkPhysiolExp	Land, J.P.N., Anecdota Syriaca IV: Otia Syriaca (Leiden: E.J. Brill, 1875)
BkShemNoah	Mingana, Alphonse, ed. "Some Early Judeo-Christian Documents in the John Rylands Library", Manchester: The University Press, 1917.
SindSevenMast	Baethgen, Friedrich Wilhelm Adolf, ed. Sindban, oder Die sieben weisen Meister: syrisch und deutsch. Leipzig: Hundertstund & Pries, 1878.
BkHimyar	Moberg, Axel, ed. The Book of the Himyarites: Fragments of a Hitherto Unknown Syriac Work. Acta Regiae Societatis Humaniorum Litterarum Lundensis 7. Lund: C.W.K. Gleerup, 1924.
BkProtect	Gollancz, Hermann, ed. The Book of Protection, Being a Collection of Syriac Charms, Now Edited for the First Time from Syriac mss. London: H. Frowde, 1912.
BrockSP:IntroMem	Brock, Sebastian P., ed. "ܠܘܩܛܐ ܕܡܐܡܪ̈ܐ ܕܥܠ ܟܬܒ̈ܝ ܩܘܕܫܐ", Holland: Bar 'Ebroyo Kloster, 1993.
BrockSP:SEERIAnnivPoem	Brock, Sebastian P. "A Syriac Poem in Honour of SEERI's 25th Anniversary." The Harp 25 (2010): 1.
BurialNuns	Brock, Sebastian P., Burial Service for Nuns: Syriac Text with Translation (Mōrān ’Eth’ō 4; Kottayam: St. Ephrem Ecumenical Research Institute, 1992).
ByzTropKont	Molitor, J., “Byzantinische Troparia und Kontakia in syro-melchitischer Überlieferung,” Oriens Christianus III, 3-4 [25-26] (1930), 1-36, 179-199; III, 5 [27] (1930), 191-201; III, 6 [28] (1931), 43-59; III, 8 [30] (1933), 72-85, 164-179.
CaCauses	Kayser, C., Das Buch von der Erkenntniss der Wahrheit oder der Ursache aller Ursachen: nach den syrischen Handschriften zu Berlin, Rom, Paris und Oxford herausgegeben (Leipzig: J.C. Hinrichs, 1889).
CalIsho'	Nau, François, ed. and trans. "Deux notices relatives au Malabar,” Revue de l’Orient chrétien II, 7 [17] (1912), 74-99. (Piscataway, NJ: Gorgias Press, 2010.)
CanConcSel410	Lamy, T.J.,. Concilium Seleuciae et Ctesiphonti habitum anno 410 (Lovanii: Peeters, 1868).
CanMonMarMattai	Stahl, M., and Kaufhold, H., “Die Mönchskanones des Klosters Mār Mattai im Nordirak (Hs. Wien Mech. syr. 1): Syrischer Text und deutsche Übersetzung,” Oriens Christianus 103 (2020), 58-114.
CanSchNis	Vööbus, Arthur, ed. and trans. The Statutes of the School of Nisibis. Papers of the Estonian Theological Society in Exile 12; Stockholm: Estonian Theological Society in Exile, 1962.
ThdrMops:CatComEccl	Strothmann, W., Syrische Katenen aus dem Ecclesiastes-Kommentar des Theodor von Mopsuestia: Syrischer Text mit vollständigem Wörterverzeichnis (Göttinger Orientforschungen, I. Reihe: Syriaca 29; Wiesbaden: Otto Harrassowitz, 1988).
CatSong	van den Eynde, C., La version syriaque du Commentaire de Grégoire de Nysse sur le Cantique des Cantiques (Bibliothèque du Muséon 10; Louvain: Bureaux du Muséon, 1939).
CelestI:Anaph	Codrington, Humphrey WIlliam, "Anaphora Syriaca Caelestini Romani", Anaphorae Syriacae 2.3. Rome, Pontificium Institutum Orientalium Studiorum, 1973, 237-271.
ChalBrev2	Breviarium Chaldaicum. Pars secunda: A Quadragesima ad Pentecosten. Lutetiæ Parisiorum : Via Dicta de Sèvres 95, 1887.
ChalBrev3	Breviarium Chaldaicum. Pars tertia: A Pentecoste ad Dedicationem. Lutetiæ Parisiorum : Via Dicta de Sèvres 95, 1887.
ChrEusebianFrags	Brooks, Ernest Walter and Guidi, Ignazio and Chabot, Jean Baptiste, eds. Chronica Minora III. CSCO 5, Syr 5. Leuven: Secrétariat du CorpusSCO, 1905.
ChristCarols	Baumstark, Anton. "Zwei syrische Weihnachtslieder." Oriens Christianus NS 1 (1911): 193-203.
ChristHistAlex	Budge, Ernest A. Wallis, ed. and trans. The History of Alexander the Great, Being the Syriac Version of the Pseudo-Callisthenes. Cambridge: Cambridge University Press, 1889.
ChronMelkSin	de Halleux, A. “La chronique melkite abrégée du ms Sinaï syr. 10,” Le Muséon 91:1-2 (1978), 5-44.
ÇiçekJY:PrefBarSalCommEvag	Çiçek, J.Y., Pušāqā d-Mawātā d-qaddīšā Mār Ewagrīs īḥīdāyā byad Mār Dīonysīus Ya‘qub Bar Ṣalībī. Nederland: Bar Hebraeus Verlag, 1991. (Piscataway, NJ: Gorgias Press, 2010).
DanṢal:PrefCommPs	Çiçek, Julious Yeshu‘. Commentary on the Psalms by Daniel of Salah. 2nd ed., Gorgias Press, 2011.
ClemRom:EpCor	Bensly, R.L. and R. H.  Kennett, The Epistles of S. Clement to the Corinthians in Syriac. Cambridge: Cambridge University Press, 1899.
AbdŠiba:ColHexBarShah	Nau, François, ed. and trans. "Note sur le manuscrit du British Muséum or. 1300 (Hexaméron d'Emmanuel bar Schahharé)," Revue de l’Orient chrétien II, 9:1 [19] (1914), 101-102. (Piscataway, NJ: Gorgias Press, 2010.)
ColMsCCM113	Pritula, Anton, “One More Unknown Khāmīs’ Ode in Honor of Bar ‘Ebrōyō,” Христианский Восток 8 [14] (2017), 187-194.
ColSPCKMs44	Wright, William. Notulae syriacae. London: Gilbert and Rivington, 1887.
ColVitaEph	Amar, Joseph Phillip. The Syriac Vita Tradition of Ephrem the Syrian. Peeters, 2011.
CollRomLaw	Selb, W., Sententiae Syriacae (Veröffentlichungen der Kommission für Antike Rechtsgeschichte 7; Wien: Verlag der Österreichischen Akademie der Wissenschaften, 1990).
JnRecl:Coloph_NarrWom	Lewis, A.S., ed. and trans. Select Narratives of Holy Women from the Syro-Antiochene or Sinai Palimpsest as Written above the Old Syriac Gospels by John the Stylite, of Beth-Mari-Qanūn in A.D. 778. 2 vols (Studia Sinaitica 9-10; London: C.J. Clay and Sons, 1900).
ComLit	Brock, Sebastian P., “An Early Syriac Commentary on the Liturgy,” Journal of Theological Studies NS 37:2 (1986), 387-403.
ConstLao:ToEmpTheodora	van Roey, Albert, and Allen, P., ed. and trans. Monophysite Texts of the Sixth Century. Orientalia Lovaniensia Analecta 56; Leuven: Peeters, 1994.
BarAphton:ConvSyrOrthJust	———. “The Conversations with the Syrian Orthodox under Justinian (532),” Orientalia Christiana Periodica 47:1 (1981), 87-121.
BarNun:CosmStars	Nau, François, ed. and trans. “La cosmographie de Jésus fils de Noun (IXe siècle),” Revue de l’Orient chrétien III, 7 [27] (1929-1930), 126-139. (Piscataway, NJ: Gorgias Press, 2010.)
CanAntEpIt	Nau, François, ed. and trans. "Littérature canonique syriaque inédite," Revue de l’Orient chrétien II, 4:2 [14] (1909), 1-49, 113-144 (Piscataway, NJ: Gorgias Press, 2010.)
CyrAl:CommLuke1	Chabot, Jean Baptiste. S. Cyrilli Alexandrini Commentarii in Lucam. Pars Prior. Typographeo Reipublicae, 1912.
CyrAl:CommLuke2	Payne Smith, Robert. S. Cyrilli Alexandriae Archiepiscopi Commentarii in Lucae Evangelium Quae Supersunt Syriace e Manuscriptis apud Museum Britannicum. Clarendon Press, 1858.
CyrAl:OrthoEmpTheod	Phenix, R.R., Jr., and Horn, C.B., The Rabbula Corpus: Comprising the Life of Rabbula, His Correspondence, a Homily Delivered in Constantinople, Canons, and Hymns (SBL Writings from the Greco-Roman World 17; Atlanta: SBL Press, 2017).
CyrAl:EpTiber	Ebied, R.Y., and Wickham, L.R. “The Letter of Cyril of Alexandria to Tiberius the Deacon: Syriac Version,” Le Muséon 83:3-4 (1970), 433-482.
CyrAl:IncarnEmpTheod	Pusey, P.E., ed. and trans. Sancti patris nostri Cyrilli archiepiscopi Alexandrini De recta fide ad Theodosium imperatorem; De Incarnatione Unigeniti dialogus; De recta fide ad principissas; De recta fide ad Augustas; Quod unus Christus dialogus; Apologeticus ad imperatorem. Oxford: J. Parker, 1877.
CyrJer:EpVisCross	Coakley, J.F., “A Syriac Version of the Letter of Cyril of Jerusalem on the Vision of the Cross,” Analecta Bollandiana 102:1-2 (1984), 71-84.
EpRebTemple	———. “A Letter Attributed to Cyril of Jerusalem on the Rebuilding of the Temple,” Bulletin of the School of Oriental and African Studies 40:2 (1977), 267-286.
CyrAl:FrgmLuqbalJul	Kaufhold, H., “Die syrischen Fragmente,” in: W. Kinzig and T. Brüggemann (eds.), Kyrill von Alexandrien, Werke. Erster Band: “Gegen Julian”, Teil 2: Buch 6–10 und Fragmente (Die Griechischen Christlichen Schriftsteller der ersten Jahrhunderte, Neue Folge 21; Berlin / Boston: Walter de Gruyter, 2017), 821-895.
DadQaṭ:MemQuiet	del Río Sánchez, F., Los cinco tratados sobre la quietud (šelyā) de Dāḏišō‘ Qaṭrāyā. Aula Orientalis Supplementa 18; Barcelona: Editorial Ausa, 2001.
DadQaṭ:EpAbkosh	Phillips, D., “Dadisho‘ Qatraya’s Letter to Ab-kosh: The Text according to MS Baghdad Archbishopric of the East n° 210 with Critical Notes and a Translation,” Bulletin de l’Académie Belge pour l’Etude des Langues Anciennes et Orientales 4 (2015), 201-223.
DanScetis:LgndMonkSis	Brock, Sebastian P., “A Syriac Narratio Attributed to Abba Daniel of Sketis,” Analecta Bollandiana 113:3-4 (1995), 269-280.
LordEnd	———. “The Small/Young Daniel Re-Edited,” in: L. DiTommaso, M. Henze and W. Adler (eds.), The Embroidered Bible: Studies in Biblical Apocrypha and Pseudepigrapha in Honour of Michael E. Stone (Studia in Veteris Testamenti Pseudepigrapha 26; Leiden: Brill, 2018), 250-284.
DavPuniq:MemAfflExile	Butts, A.M., “The Afflictions of Exile: A Syriac Memrā by David Puniqāyā ” Le Muséon 122:1-2 (2009), 53-80.
DescrCometNov1577	Nau, François, ed. and trans. “Une Description Orientale De Là Comète De Novembre 1577,” Revue de l’Orient chrétien III, 7 [27] (1929-1930), 212-214. (Piscataway, NJ: Gorgias Press, 2010.)
DiosAl:Anaph1	De Vries, Wilhelm, "Anaphora Syriaca Dioscori Alexandrini Prima", Anaphorae Syriacae 1.3. Rome, Pontificium Institutum Orientalium Studiorum, 1944. 265-299.
DiosGoz:MemBrothBarEbr	Takahashi, Hidemi, “A Mimro on Maphrian Gregory Barṣawmo Ṣafī Bar ‘Ebroyo by Dioscorus Gabriel of Barṭelli, Bishop of Gozarto d-Qardu,” in: H.G.B. Teule, C.F. Tauwinkl, R.B. ter Haar Romeny and J.J. van Ginkel (eds.), The Syriac Renaissance (Eastern Christian Studies 9; Leuven: Peeters, 2010), 151-194.
DiosGoz:LifeBarEbr	Y. Çiçek (ed.), Diosqoros d-Gozarto. Mimro ʿal qadišo Grigoriyos maphryono d-hu Bar ʿEbroyo (Glane/Losser, 1985).
DispBetHale	Taylor, D.G.K., “The Disputation between a Muslim and a Monk of Bēt Ḥālē: Syriac Text and Annotated English Translation,” in: S.H. Griffith and S. Grebenstein (eds.), Christsein in der islamischen Welt: Festschrift für Martin Tamcke zum 60. Geburtstag (Wiesbaden: Harrassowitz Verlag, 2015), 187-242.
DispHeavEarth	Brock, Sebastian P., “A Syriac Dispute between Heaven and Earth,” Le Muséon 91:3-4 (1978), 261-270.
